flight_history_id,departure_airport_code,arrival_airport_code,published_departure,published_arrival,scheduled_gate_departure,scheduled_gate_arrival,scheduled_runway_departure,scheduled_runway_arrival
280796375,CMH,EWR,2012-11-19 17:15:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:26:00+00:00,2012-11-19 18:40:00+00:00
280789058,BOS,ATL,2012-11-19 16:00:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 18:40:00+00:00
280844624,RAP,MSP,2012-11-19 17:11:00+00:00,2012-11-19 18:42:00+00:00,2012-11-19 17:11:00+00:00,2012-11-19 18:42:00+00:00,2012-11-19 17:18:00+00:00,2012-11-19 18:25:00+00:00
280801845,DFW,SMF,2012-11-19 15:20:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 15:34:00+00:00,2012-11-19 19:18:00+00:00
280801735,DFW,RNO,2012-11-19 15:05:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 15:05:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 15:19:00+00:00,2012-11-19 18:51:00+00:00
280801319,DFW,FLL,2012-11-19 16:30:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:14:00+00:00
280803746,DTW,MSP,2012-11-19 17:00:00+00:00,2012-11-19 18:59:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:59:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 18:38:00+00:00
280816456,IND,LGA,2012-11-19 16:58:00+00:00,2012-11-19 18:59:00+00:00,2012-11-19 16:58:00+00:00,2012-11-19 18:59:00+00:00,2012-11-19 17:08:00+00:00,2012-11-19 18:44:00+00:00
280784157,ATL,SEA,2012-11-19 13:20:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 13:20:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 13:40:00+00:00,2012-11-19 18:41:00+00:00
280803560,DTW,DSM,2012-11-19 17:17:00+00:00,2012-11-19 19:13:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 19:13:00+00:00,2012-11-19 17:31:00+00:00,2012-11-19 18:45:00+00:00
280828626,MCO,BWI,2012-11-19 16:10:00+00:00,2012-11-19 18:17:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 18:17:00+00:00,2012-11-19 16:22:00+00:00,2012-11-19 18:15:00+00:00
280822277,LAS,EWR,2012-11-19 14:01:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 14:01:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 14:11:00+00:00,2012-11-19 18:20:00+00:00
280790418,BTR,CLT,2012-11-19 16:57:00+00:00,2012-11-19 18:52:00+00:00,2012-11-19 16:57:00+00:00,2012-11-19 18:52:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:45:00+00:00
280784540,AUS,ATL,2012-11-19 16:50:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 16:56:00+00:00,2012-11-19 18:46:00+00:00
280823715,LEB,HPN,2012-11-19 17:30:00+00:00,2012-11-19 18:49:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:49:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 18:54:00+00:00
280799512,DCA,BOS,2012-11-19 17:35:00+00:00,2012-11-19 18:58:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 18:58:00+00:00,2012-11-19 17:49:00+00:00,2012-11-19 18:48:00+00:00
280823181,LAX,SFO,2012-11-19 16:25:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:38:00+00:00,2012-11-19 17:33:00+00:00
280814801,IAD,CHS,2012-11-19 17:30:00+00:00,2012-11-19 19:11:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 19:11:00+00:00,2012-11-19 17:44:00+00:00,2012-11-19 19:03:00+00:00
281045392,IAH,SFO,MISSING,MISSING,2012-11-19 14:15:00+00:00,2012-11-19 18:21:00+00:00,2012-11-19 14:36:00+00:00,2012-11-19 18:33:00+00:00
280810121,GRR,ATL,2012-11-19 16:50:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 16:53:00+00:00,2012-11-19 18:28:00+00:00
280818209,JFK,LAX,2012-11-19 12:30:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 12:30:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 12:55:00+00:00,2012-11-19 19:12:00+00:00
280847539,SEA,EWR,2012-11-19 13:48:00+00:00,2012-11-19 19:11:00+00:00,2012-11-19 13:48:00+00:00,2012-11-19 19:11:00+00:00,2012-11-19 13:58:00+00:00,2012-11-19 18:36:00+00:00
280842167,PIT,EWR,2012-11-19 17:14:00+00:00,2012-11-19 18:46:00+00:00,2012-11-19 17:14:00+00:00,2012-11-19 18:46:00+00:00,2012-11-19 17:27:00+00:00,2012-11-19 18:21:00+00:00
280832184,MOB,CLT,2012-11-19 17:10:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:40:00+00:00
280832991,MSP,RDU,2012-11-19 16:18:00+00:00,2012-11-19 18:52:00+00:00,2012-11-19 16:18:00+00:00,2012-11-19 18:52:00+00:00,2012-11-19 16:28:00+00:00,2012-11-19 18:32:00+00:00
280832769,MSP,FLL,2012-11-19 15:30:00+00:00,2012-11-19 19:04:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 19:04:00+00:00,2012-11-19 15:37:00+00:00,2012-11-19 18:43:00+00:00
280801644,DFW,ONT,2012-11-19 15:55:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 19:17:00+00:00
280805403,ELP,ORD,2012-11-19 15:24:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 15:24:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 15:34:00+00:00,2012-11-19 17:54:00+00:00
280814135,HOU,IND,2012-11-19 16:40:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:46:00+00:00
280780166,ACV,SFO,2012-11-19 17:15:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 17:18:00+00:00,2012-11-19 18:20:00+00:00
280803812,DTW,PVD,2012-11-19 17:16:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:27:00+00:00,2012-11-19 18:55:00+00:00
280832563,MSN,ATL,2012-11-19 17:10:00+00:00,2012-11-19 19:12:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:12:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:49:00+00:00
280855801,TPA,BWI,2012-11-19 16:25:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 18:35:00+00:00
280803455,DTW,BHM,2012-11-19 17:05:00+00:00,2012-11-19 19:09:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:09:00+00:00,2012-11-19 17:13:00+00:00,2012-11-19 18:42:00+00:00
280846780,SBY,CLT,2012-11-19 16:49:00+00:00,2012-11-19 18:43:00+00:00,2012-11-19 16:49:00+00:00,2012-11-19 18:43:00+00:00,2012-11-19 17:01:00+00:00,2012-11-19 18:29:00+00:00
280836448,OAK,PDX,2012-11-19 17:05:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:30:00+00:00
280800921,DEN,SFO,2012-11-19 16:00:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:12:00+00:00,2012-11-19 18:24:00+00:00
280837804,ORD,LGA,2012-11-19 17:10:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 17:26:00+00:00,2012-11-19 19:20:00+00:00
280783811,ATL,MDW,2012-11-19 17:05:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 18:29:00+00:00
280801544,DFW,MCO,2012-11-19 16:40:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 19:17:00+00:00
280814422,HRL,HOU,2012-11-19 17:30:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 18:27:00+00:00
280841349,PHL,MSY,2012-11-19 16:10:00+00:00,2012-11-19 19:17:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 19:17:00+00:00,2012-11-19 16:16:00+00:00,2012-11-19 18:42:00+00:00
280845136,RIC,ATL,2012-11-19 16:30:00+00:00,2012-11-19 18:14:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 18:14:00+00:00,2012-11-19 16:34:00+00:00,2012-11-19 17:50:00+00:00
280795999,CLT,MCI,2012-11-19 16:30:00+00:00,2012-11-19 19:06:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 19:06:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 18:33:00+00:00
280822168,LAS,ATL,2012-11-19 15:10:00+00:00,2012-11-19 19:02:00+00:00,2012-11-19 15:10:00+00:00,2012-11-19 19:02:00+00:00,2012-11-19 15:18:00+00:00,2012-11-19 18:27:00+00:00
280814236,HPN,CLT,2012-11-19 17:00:00+00:00,2012-11-19 18:56:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:56:00+00:00,2012-11-19 17:13:00+00:00,2012-11-19 18:48:00+00:00
280816419,IND,DFW,2012-11-19 16:40:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:51:00+00:00,2012-11-19 19:22:00+00:00
280817700,JAX,LGA,2012-11-19 16:38:00+00:00,2012-11-19 18:59:00+00:00,2012-11-19 16:38:00+00:00,2012-11-19 18:59:00+00:00,2012-11-19 16:47:00+00:00,2012-11-19 18:36:00+00:00
280801422,DFW,JAX,2012-11-19 16:45:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:06:00+00:00
280801095,DFW,ATL,2012-11-19 17:00:00+00:00,2012-11-19 19:03:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:03:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 18:56:00+00:00
280823042,LAX,ORD,2012-11-19 15:20:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 15:41:00+00:00,2012-11-19 19:34:00+00:00
280803864,DTW,STL,2012-11-19 17:02:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:02:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:20:00+00:00
280837136,ONT,SMF,2012-11-19 17:40:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 18:48:00+00:00
280855911,TPA,MCI,2012-11-19 16:05:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 16:05:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:47:00+00:00
280838034,ORD,PHX,2012-11-19 14:54:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 14:54:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 15:12:00+00:00,2012-11-19 18:38:00+00:00
280836986,OMA,DFW,2012-11-19 17:05:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 19:17:00+00:00
280824298,LGA,ORD,2012-11-19 16:15:00+00:00,2012-11-19 18:57:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:57:00+00:00,2012-11-19 16:36:00+00:00,2012-11-19 18:25:00+00:00
280841304,PHL,MCO,2012-11-19 16:25:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:32:00+00:00,2012-11-19 18:35:00+00:00
280833025,MSP,SFO,2012-11-19 15:06:00+00:00,2012-11-19 19:16:00+00:00,2012-11-19 15:06:00+00:00,2012-11-19 19:16:00+00:00,2012-11-19 15:25:00+00:00,2012-11-19 18:56:00+00:00
280783520,ATL,FSD,2012-11-19 15:59:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 15:59:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 16:12:00+00:00,2012-11-19 18:20:00+00:00
280850871,SNA,ATL,2012-11-19 14:45:00+00:00,2012-11-19 19:08:00+00:00,2012-11-19 14:45:00+00:00,2012-11-19 19:08:00+00:00,2012-11-19 15:10:00+00:00,2012-11-19 18:38:00+00:00
280799467,DCA,ATL,2012-11-19 17:00:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:18:00+00:00,2012-11-19 18:34:00+00:00
280814047,HOU,ATL,2012-11-19 17:00:00+00:00,2012-11-19 18:52:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:52:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 18:44:00+00:00
281047365,JFK,MSP,MISSING,MISSING,2012-11-19 15:30:00+00:00,2012-11-19 18:22:00+00:00,MISSING,MISSING
280832866,MSP,LNK,2012-11-19 17:20:00+00:00,2012-11-19 18:38:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:38:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:23:00+00:00
280833173,MSY,FLL,2012-11-19 17:10:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:53:00+00:00
280783228,ATL,BWI,2012-11-19 17:05:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:45:00+00:00
280845449,ROA,DTW,2012-11-19 17:40:00+00:00,2012-11-19 19:18:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 19:18:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 18:48:00+00:00
280789056,BOS,ATL,2012-11-19 16:17:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 16:17:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 16:27:00+00:00,2012-11-19 18:37:00+00:00
280847679,SEA,ORD,2012-11-19 15:15:00+00:00,2012-11-19 19:06:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 19:06:00+00:00,2012-11-19 15:25:00+00:00,2012-11-19 19:17:00+00:00
280839516,PBI,HPN,2012-11-19 16:14:00+00:00,2012-11-19 18:59:00+00:00,2012-11-19 16:14:00+00:00,2012-11-19 18:59:00+00:00,2012-11-19 16:24:00+00:00,2012-11-19 18:46:00+00:00
280829463,MDW,RSW,2012-11-19 16:25:00+00:00,2012-11-19 19:07:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 19:07:00+00:00,2012-11-19 16:34:00+00:00,2012-11-19 18:52:00+00:00
280846726,SBN,ATL,2012-11-19 17:19:00+00:00,2012-11-19 19:19:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 19:19:00+00:00,2012-11-19 17:22:00+00:00,2012-11-19 18:53:00+00:00
280836435,OAK,MDW,2012-11-19 14:50:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 14:50:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 15:01:00+00:00,2012-11-19 18:37:00+00:00
280824135,LGA,DFW,2012-11-19 14:45:00+00:00,2012-11-19 18:51:00+00:00,2012-11-19 14:45:00+00:00,2012-11-19 18:51:00+00:00,2012-11-19 15:22:00+00:00,2012-11-19 18:40:00+00:00
280855826,TPA,DCA,2012-11-19 16:50:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:54:00+00:00,2012-11-19 18:43:00+00:00
280850484,SLC,LAX,2012-11-19 17:00:00+00:00,2012-11-19 18:58:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:58:00+00:00,2012-11-19 17:06:00+00:00,2012-11-19 18:39:00+00:00
280806174,EWR,PDX,2012-11-19 12:59:00+00:00,2012-11-19 19:20:00+00:00,2012-11-19 12:59:00+00:00,2012-11-19 19:20:00+00:00,2012-11-19 13:18:00+00:00,2012-11-19 18:34:00+00:00
280783196,ATL,BOS,2012-11-19 16:05:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 16:05:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 16:09:00+00:00,2012-11-19 18:11:00+00:00
280831407,MKE,ATL,2012-11-19 16:59:00+00:00,2012-11-19 18:54:00+00:00,2012-11-19 16:59:00+00:00,2012-11-19 18:54:00+00:00,2012-11-19 17:01:00+00:00,2012-11-19 18:31:00+00:00
280807266,FLL,IAH,2012-11-19 16:23:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 16:23:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 16:33:00+00:00,2012-11-19 18:44:00+00:00
280841153,PHL,DEN,2012-11-19 14:45:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 14:45:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 14:55:00+00:00,2012-11-19 18:23:00+00:00
280838230,ORD,TUS,2012-11-19 15:20:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 15:35:00+00:00,2012-11-19 19:20:00+00:00
280848339,SFO,SAN,2012-11-19 15:08:00+00:00,2012-11-19 16:44:00+00:00,2012-11-19 15:08:00+00:00,2012-11-19 16:44:00+00:00,2012-11-19 15:19:00+00:00,2012-11-19 16:23:00+00:00
280783572,ATL,HOU,2012-11-19 16:40:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:31:00+00:00
280800778,DEN,OMA,2012-11-19 17:30:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 18:46:00+00:00
280799419,DAY,MSP,2012-11-19 17:05:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 18:32:00+00:00
280784067,ATL,RDU,2012-11-19 17:30:00+00:00,2012-11-19 18:53:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:53:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 18:33:00+00:00
280829264,MDW,ATL,2012-11-19 17:15:00+00:00,2012-11-19 19:06:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:06:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 18:37:00+00:00
280807282,FLL,JFK,2012-11-19 16:20:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 16:36:00+00:00,2012-11-19 19:24:00+00:00
280805747,EUG,SFO,2012-11-19 16:15:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 17:32:00+00:00
280838104,ORD,SAN,2012-11-19 15:00:00+00:00,2012-11-19 19:20:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 19:20:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 19:23:00+00:00
280832802,MSP,IAD,2012-11-19 16:15:00+00:00,2012-11-19 18:39:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:39:00+00:00,2012-11-19 16:57:00+00:00,2012-11-19 18:56:00+00:00
280805366,ELP,AUS,2012-11-19 17:25:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 18:47:00+00:00
280828397,MCI,BNA,2012-11-19 17:25:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 18:43:00+00:00
280784187,ATL,SLC,2012-11-19 14:40:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 14:40:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 14:48:00+00:00,2012-11-19 18:24:00+00:00
280832665,MSP,BOS,2012-11-19 16:05:00+00:00,2012-11-19 18:52:00+00:00,2012-11-19 16:05:00+00:00,2012-11-19 18:52:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:34:00+00:00
280850964,SNA,SFO,2012-11-19 17:30:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:38:00+00:00,2012-11-19 18:38:00+00:00
280824255,LGA,MIA,2012-11-19 16:15:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 16:46:00+00:00,2012-11-19 19:32:00+00:00
280784126,ATL,SAT,2012-11-19 13:20:00+00:00,2012-11-19 15:56:00+00:00,2012-11-19 13:20:00+00:00,2012-11-19 15:56:00+00:00,2012-11-19 13:48:00+00:00,2012-11-19 15:43:00+00:00
280851598,STL,DAL,2012-11-19 17:25:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 18:54:00+00:00
280784596,AUS,EWR,2012-11-19 15:15:00+00:00,2012-11-19 18:54:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 18:54:00+00:00,2012-11-19 15:25:00+00:00,2012-11-19 18:36:00+00:00
280833171,MSY,EWR,2012-11-19 16:05:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 16:05:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:44:00+00:00
280805841,EWR,ATL,2012-11-19 16:45:00+00:00,2012-11-19 19:06:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:06:00+00:00,2012-11-19 17:08:00+00:00,2012-11-19 18:49:00+00:00
280832848,MSP,LAX,2012-11-19 15:00:00+00:00,2012-11-19 19:02:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 19:02:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 18:42:00+00:00
280779753,ABQ,BWI,2012-11-19 14:35:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 14:35:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 14:43:00+00:00,2012-11-19 17:57:00+00:00
280806031,EWR,IAH,2012-11-19 15:30:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 15:44:00+00:00,2012-11-19 18:45:00+00:00
280823177,LAX,SEA,2012-11-19 16:02:00+00:00,2012-11-19 18:48:00+00:00,2012-11-19 16:02:00+00:00,2012-11-19 18:48:00+00:00,2012-11-19 16:12:00+00:00,2012-11-19 18:20:00+00:00
280791000,BWI,MCO,2012-11-19 16:25:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 18:36:00+00:00
280790465,BTV,DCA,2012-11-19 17:25:00+00:00,2012-11-19 19:09:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:09:00+00:00,2012-11-19 17:34:00+00:00,2012-11-19 18:55:00+00:00
280841340,PHL,MSP,2012-11-19 16:15:00+00:00,2012-11-19 19:07:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 19:07:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 18:34:00+00:00
280818407,JFK,SEA,2012-11-19 12:40:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 12:40:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 12:55:00+00:00,2012-11-19 18:04:00+00:00
280832990,MSP,RAP,2012-11-19 17:30:00+00:00,2012-11-19 19:14:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 19:14:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 18:48:00+00:00
280799417,DAY,JFK,2012-11-19 17:15:00+00:00,2012-11-19 18:57:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:57:00+00:00,2012-11-19 17:22:00+00:00,2012-11-19 18:46:00+00:00
280831057,MIA,IAD,2012-11-19 16:42:00+00:00,2012-11-19 19:14:00+00:00,2012-11-19 16:42:00+00:00,2012-11-19 19:14:00+00:00,2012-11-19 16:52:00+00:00,2012-11-19 18:59:00+00:00
280796384,CMH,IAH,2012-11-19 16:12:00+00:00,2012-11-19 19:16:00+00:00,2012-11-19 16:12:00+00:00,2012-11-19 19:16:00+00:00,2012-11-19 16:22:00+00:00,2012-11-19 18:41:00+00:00
280837704,ORD,IAD,2012-11-19 17:23:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:23:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:28:00+00:00,2012-11-19 18:53:00+00:00
280791538,CAK,MCO,2012-11-19 16:55:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:04:00+00:00
280800940,DEN,SGF,2012-11-19 17:21:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:21:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:34:00+00:00,2012-11-19 18:56:00+00:00
280833039,MSP,SNA,2012-11-19 15:20:00+00:00,2012-11-19 19:19:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 19:19:00+00:00,2012-11-19 15:32:00+00:00,2012-11-19 19:04:00+00:00
280815343,IAH,LAX,2012-11-19 15:15:00+00:00,2012-11-19 19:13:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 19:13:00+00:00,2012-11-19 15:28:00+00:00,2012-11-19 18:36:00+00:00
280800575,DEN,IAH,2012-11-19 14:19:00+00:00,2012-11-19 16:33:00+00:00,2012-11-19 14:19:00+00:00,2012-11-19 16:33:00+00:00,2012-11-19 14:33:00+00:00,2012-11-19 16:23:00+00:00
